actor_name,movies,revenues,costs,gross_profit,return,count
Isabel Lucas,"[https://en.wikipedia.org/wiki/Daybreakers, https://en.wikipedia.org/wiki/Immortals_(2011_film), https://en.wikipedia.org/wiki/Red_Dawn_(2012_film), https://en.wikipedia.org/wiki/The_Loft_(film)]",336500000,174000000,-5750000,-0.033045977,4
Josie Ho,[https://en.wikipedia.org/wiki/Open_Grave],0,0,0,,1
Yeardley Smith,[https://en.wikipedia.org/wiki/The_Chaperone_(film)],14400,3000000,-2992800,-0.9976,1
Jason Statham,"[https://en.wikipedia.org/wiki/Furious_7, https://en.wikipedia.org/wiki/Gnomeo_and_Juliet, https://en.wikipedia.org/wiki/Homefront_(film), https://en.wikipedia.org/wiki/Killer_Elite_(film), https://en.wikipedia.org/wiki/Mechanic:_Resurrection, https://en.wikipedia.org/wiki/Parker_(2013_film), https://en.wikipedia.org/wiki/Safe_(2012_film), https://en.wikipedia.org/wiki/Spy_(2015_film), https://en.wikipedia.org/wiki/The_Expendables_(2010_film), https://en.wikipedia.org/wiki/The_Expendables_2, https://en.wikipedia.org/wiki/The_Expendables_3, https://en.wikipedia.org/wiki/The_Mechanic_(2011_film), https://en.wikipedia.org/wiki/Wild_Card_(2015_film)]",3206446186,816000000,787223093,0.964734183,13
Jon Gries,[https://en.wikipedia.org/wiki/Taken_(film)],226800000,22000000,91400000,4.154545455,1
Dustin Hoffman,"[https://en.wikipedia.org/wiki/Kung_Fu_Panda, https://en.wikipedia.org/wiki/Kung_Fu_Panda_2, https://en.wikipedia.org/wiki/Kung_Fu_Panda_3, https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/Straw_Dogs_(1971_film), https://en.wikipedia.org/wiki/The_Cobbler_(2014_film)]",2654500000,617200000,710050000,1.150437459,7
Dave Sheridan,"[https://en.wikipedia.org/wiki/A_Haunted_House, https://en.wikipedia.org/wiki/A_Haunted_House_(film)]",120200000,5000000,55100000,11.02,2
Ren̩e Zellweger,"[https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby, https://en.wikipedia.org/wiki/Case_39]",240200000,61000000,59100000,0.968852459,2
Peter Billingsley,[https://en.wikipedia.org/wiki/A_Christmas_Story],19300000,3200000,6450000,2.015625,1
Regina King,"[https://en.wikipedia.org/wiki/Beastly_(film), https://en.wikipedia.org/wiki/Our_Family_Wedding, https://en.wikipedia.org/wiki/Planes:_Fire_%26_Rescue]",194565571,67000000,30282785.5,0.451981873,3
Julia Louis-Dreyfus,"[https://en.wikipedia.org/wiki/Enough_Said_(film), https://en.wikipedia.org/wiki/Planes_(film)]",264600000,58000000,74300000,1.281034483,2
Lance Reddick,[https://en.wikipedia.org/wiki/The_Guest_(film)],0,0,0,,1
Beau Knapp,"[https://en.wikipedia.org/wiki/No_One_Lives, https://en.wikipedia.org/wiki/The_Signal_(2014_film)]",2494918,6900000,-5652541,-0.819208841,2
Parry Shen,[https://en.wikipedia.org/wiki/Hatchet_II],0,0,0,,1
Cocoa Brown,[https://en.wikipedia.org/wiki/The_Single_Moms_Club],16300000,8000000,150000,0.01875,1
Matt Dillon,"[https://en.wikipedia.org/wiki/Girl_Most_Likely, https://en.wikipedia.org/wiki/Pawn_Shop_Chronicles, https://en.wikipedia.org/wiki/Takers]",69100000,32000000,2550000,0.0796875,3
Thiago Martins,[https://en.wikipedia.org/wiki/Upstream_Color],584881,50000,242440.5,4.84881,1
Matthew Lillard,"[https://en.wikipedia.org/wiki/Match_(film), https://en.wikipedia.org/wiki/The_Descendants_(film), https://en.wikipedia.org/wiki/Trouble_with_the_Curve]",226200000,80000000,33100000,0.41375,3
Lee Tergesen,"[https://en.wikipedia.org/wiki/No_One_Lives, https://en.wikipedia.org/wiki/The_Collection_(film)]",8974918,12900000,-8412541,-0.652134961,2
Ken Jeong,"[https://en.wikipedia.org/wiki/Despicable_Me_2, https://en.wikipedia.org/wiki/Furry_Vengeance, https://en.wikipedia.org/wiki/Norm_of_the_North, https://en.wikipedia.org/wiki/Penguins_of_Madagascar, https://en.wikipedia.org/wiki/Ride_Along_2, https://en.wikipedia.org/wiki/The_Hangover:_Part_II, https://en.wikipedia.org/wiki/The_Hangover_(film), https://en.wikipedia.org/wiki/The_Hangover_Part_II, https://en.wikipedia.org/wiki/The_Hangover_Part_III, https://en.wikipedia.org/wiki/Vampires_Suck]",3615236710,619000000,1188618355,1.920223514,10
Wilmer Valderrama,[https://en.wikipedia.org/wiki/From_Prada_to_Nada],0,0,0,,1
Jeff Garlin,"[https://en.wikipedia.org/wiki/Laggies, https://en.wikipedia.org/wiki/ParaNorman, https://en.wikipedia.org/wiki/Safety_Not_Guaranteed]",111500000,60750000,-5000000,-0.082304527,3
Adam Brody,"[https://en.wikipedia.org/wiki/Baggage_Claim_(film), https://en.wikipedia.org/wiki/Cop_Out_(2010_film), https://en.wikipedia.org/wiki/Damsels_in_Distress, https://en.wikipedia.org/wiki/Lovelace_(film), https://en.wikipedia.org/wiki/Scream_4, https://en.wikipedia.org/wiki/Seeking_a_Friend_for_the_End_of_the_World, https://en.wikipedia.org/wiki/The_Oranges_(film), https://en.wikipedia.org/wiki/The_Romantics_(film), https://en.wikipedia.org/wiki/Welcome_to_the_Jungle_(2013_film)]",188154802,118500000,-24422599,-0.206097882,9
Rene Russo,"[https://en.wikipedia.org/wiki/Nightcrawler_(film), https://en.wikipedia.org/wiki/Thor:_The_Dark_World, https://en.wikipedia.org/wiki/Thor_(film)]",1144200000,328500000,243600000,0.741552511,3
Stephen Rea,[https://en.wikipedia.org/wiki/Underworld:_Awakening],160100000,70000000,10050000,0.143571429,1
Dougray Scott,"[https://en.wikipedia.org/wiki/Taken_3, https://en.wikipedia.org/wiki/The_Vatican_Tapes]",339900000,61000000,108950000,1.786065574,2
Elle Fanning,"[https://en.wikipedia.org/wiki/Maleficent_(film), https://en.wikipedia.org/wiki/Somewhere_(2010_film), https://en.wikipedia.org/wiki/Super_8_(film), https://en.wikipedia.org/wiki/The_Boxtrolls, https://en.wikipedia.org/wiki/The_Neon_Demon, https://en.wikipedia.org/wiki/We_Bought_a_Zoo]",1265300000,354000000,278650000,0.787146893,6
James Hong,"[https://en.wikipedia.org/wiki/Kung_Fu_Panda, https://en.wikipedia.org/wiki/Kung_Fu_Panda_2, https://en.wikipedia.org/wiki/Kung_Fu_Panda_3, https://en.wikipedia.org/wiki/Safe_(2012_film), https://en.wikipedia.org/wiki/The_Lost_Medallion:_The_Adventures_of_Billy_Stone]",1859652040,457500000,472326020,1.032406601,5
Demetri Martin,[https://en.wikipedia.org/wiki/In_a_World...],3100000,1000000,550000,0.55,1
Jason Bateman,"[https://en.wikipedia.org/wiki/Central_Intelligence, https://en.wikipedia.org/wiki/Disconnect_(film), https://en.wikipedia.org/wiki/Horrible_Bosses, https://en.wikipedia.org/wiki/Horrible_Bosses_2, https://en.wikipedia.org/wiki/Identity_Thief, https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/The_Change-Up, https://en.wikipedia.org/wiki/The_Switch_(2010_film), https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You, https://en.wikipedia.org/wiki/Zootopia]",1997000000,458470000,540030000,1.177896046,10
Hollywood Hogan,[https://en.wikipedia.org/wiki/Muppets_from_Space],22300000,24000000,-12850000,-0.535416667,1
Thomas Horn,[https://en.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close_(film)],55200000,40000000,-12400000,-0.31,1
"Curtis ""50 Cent"" Jackson",[https://en.wikipedia.org/wiki/Escape_Plan_(film)],137300000,50000000,18650000,0.373,1
Gary Oldman,"[https://en.wikipedia.org/wiki/Child_44_(film), https://en.wikipedia.org/wiki/Criminal_(2016_film), https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Kung_Fu_Panda_2, https://en.wikipedia.org/wiki/Lawless_(film), https://en.wikipedia.org/wiki/Paranoia_(2013_film), https://en.wikipedia.org/wiki/Red_Riding_Hood_(2011_film), https://en.wikipedia.org/wiki/RoboCop_(2014_film), https://en.wikipedia.org/wiki/The_Book_of_Eli, https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/The_Dark_Knight_Rises]",5403569917,1279500000,1422284959,1.11159434,12
Monica Bellucci,[https://en.wikipedia.org/wiki/The_Sorcerer%27s_Apprentice_(2010_film)],215300000,150000000,-42350000,-0.282333333,1
Nathan Fillion,"[https://en.wikipedia.org/wiki/Much_Ado_About_Nothing_(2012_film), https://en.wikipedia.org/wiki/Super_(2010_American_film)]",422618,2500000,-2288691,-0.9154764,2
Rob Corddry,"[https://en.wikipedia.org/wiki/Butter_(2011_film), https://en.wikipedia.org/wiki/Escape_from_Planet_Earth, https://en.wikipedia.org/wiki/Harold_and_Kumar_Escape_from_Guantanamo_Bay, https://en.wikipedia.org/wiki/Hell_Baby, https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine, https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine_2, https://en.wikipedia.org/wiki/In_a_World..., https://en.wikipedia.org/wiki/Sex_Tape_(film), https://en.wikipedia.org/wiki/The_Way,_Way_Back, https://en.wikipedia.org/wiki/Warm_Bodies_(film)]",466508785,189500000,43754392.5,0.230893892,10
Ray Stevenson,"[https://en.wikipedia.org/wiki/Divergent_(film), https://en.wikipedia.org/wiki/G.I._Joe:_Retaliation, https://en.wikipedia.org/wiki/Jayne_Mansfield%27s_Car, https://en.wikipedia.org/wiki/Kill_the_Irishman, https://en.wikipedia.org/wiki/The_Book_of_Eli, https://en.wikipedia.org/wiki/The_Divergent_Series:_Allegiant, https://en.wikipedia.org/wiki/The_Divergent_Series:_Insurgent, https://en.wikipedia.org/wiki/The_Three_Musketeers_(2011_film), https://en.wikipedia.org/wiki/Thor:_The_Dark_World, https://en.wikipedia.org/wiki/Thor_(film)]",2525497755,885600000,377148877.5,0.4258682,10
Kyle Bornheimer,[https://en.wikipedia.org/wiki/Bachelorette_(film)],11900000,3000000,2950000,0.983333333,1
Rick McCallum,[https://en.wikipedia.org/wiki/Hatchet_II],0,0,0,,1
Miranda Otto,"[https://en.wikipedia.org/wiki/I,_Frankenstein]",71200000,65000000,-29400000,-0.452307692,1
Ken Marino,[https://en.wikipedia.org/wiki/In_a_World...],3100000,1000000,550000,0.55,1
Archie Panjabi,"[https://en.wikipedia.org/wiki/I_Origins, https://en.wikipedia.org/wiki/San_Andreas_(film)]",474475591,111000000,126237795.5,1.137277437,2
Annette Bening,"[https://en.wikipedia.org/wiki/Danny_Collins_(film), https://en.wikipedia.org/wiki/Girl_Most_Likely, https://en.wikipedia.org/wiki/Mother_and_Child_(film), https://en.wikipedia.org/wiki/Ruby_Sparks, https://en.wikipedia.org/wiki/The_Face_of_Love_(film), https://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film)]",48400147,25000000,-799926.5,-0.03199706,6
Bill Fagerbakke,[https://en.wikipedia.org/wiki/The_SpongeBob_Movie:_Sponge_Out_of_Water],323400000,74000000,87700000,1.185135135,1
Kyra Sedgwick,"[https://en.wikipedia.org/wiki/Man_on_a_Ledge, https://en.wikipedia.org/wiki/The_Possession_(2012_film)]",124700000,56000000,6350000,0.113392857,2
America Olivo,[https://en.wikipedia.org/wiki/No_One_Lives],74918,2900000,-2862541,-0.987083103,1
Anita Gillette,[https://en.wikipedia.org/wiki/The_Fitzgerald_Family_Christmas],0,0,0,,1
Amy Ryan,"[https://en.wikipedia.org/wiki/Breathe_In_(film), https://en.wikipedia.org/wiki/Central_Intelligence, https://en.wikipedia.org/wiki/Devil%27s_Knot_(film), https://en.wikipedia.org/wiki/Escape_Plan_(film), https://en.wikipedia.org/wiki/Green_Zone_(film), https://en.wikipedia.org/wiki/Jack_Goes_Boating_(film), https://en.wikipedia.org/wiki/The_Infiltrator_(2016_film), https://en.wikipedia.org/wiki/Win_Win_(film)]",481400000,248000000,-7300000,-0.029435484,8
Kim Taylor,[https://en.wikipedia.org/wiki/I_Used_to_Be_Darker],22214,42394,-31287,-0.738005378,1
Ralph Ineson,[https://en.wikipedia.org/wiki/The_Witch_(2015_film)],40400000,3000000,17200000,5.733333333,1
Brett Rice,[https://en.wikipedia.org/wiki/The_Choice_(2016_film)],23420878,10000000,1710439,0.1710439,1
Kirby Bliss Blanton,[https://en.wikipedia.org/wiki/The_Green_Inferno_(film)],12700000,5000000,1350000,0.27,1
Anthony Edwards,"[https://en.wikipedia.org/wiki/Flipped_(film), https://en.wikipedia.org/wiki/Planes_(film)]",241055212,64000000,56527606,0.883243844,2
Michael Clarke Duncan,"[https://en.wikipedia.org/wiki/A_Resurrection_(film), https://en.wikipedia.org/wiki/Cats_%26_Dogs:_The_Revenge_of_Kitty_Galore]",112510730,90000000,-33744635,-0.374940389,2
Peter Dinklage,"[https://en.wikipedia.org/wiki/A_Little_Bit_of_Heaven_(2011_film), https://en.wikipedia.org/wiki/Angry_Birds_(film), https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2007_film), https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film), https://en.wikipedia.org/wiki/Pixels_(2015_film), https://en.wikipedia.org/wiki/Saint_John_of_Las_Vegas, https://en.wikipedia.org/wiki/The_Angriest_Man_in_Brooklyn, https://en.wikipedia.org/wiki/The_Boss_(2016_film), https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_Prince_Caspian, https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past]",1938199584,700500000,268599792,0.383440103,10
Amy Brenneman,[https://en.wikipedia.org/wiki/The_Face_of_Love_(film)],1500147,4000000,-3249926.5,-0.812481625,1
Tarra Riggs,[https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II],15100000,5000000,2550000,0.51,1
Helen Hunt,"[https://en.wikipedia.org/wiki/Soul_Surfer_(film), https://en.wikipedia.org/wiki/The_Sessions_(film)]",56227328,19000000,9113664,0.479666526,2
Katee Sackhoff,"[https://en.wikipedia.org/wiki/Oculus_(film), https://en.wikipedia.org/wiki/Riddick_(film), https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut_2:_Ghosts_of_Georgia]",144682965,44500000,27841482.5,0.625651292,3
Dev Patel,"[https://en.wikipedia.org/wiki/About_Cherry, https://en.wikipedia.org/wiki/Chappie_(film), https://en.wikipedia.org/wiki/The_Last_Airbender, https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel]",507800000,209000000,44900000,0.214832536,4
Seth MacFarlane,"[https://en.wikipedia.org/wiki/A_Million_Ways_to_Die_in_the_West, https://en.wikipedia.org/wiki/Ted_(film), https://en.wikipedia.org/wiki/Ted_2, https://en.wikipedia.org/wiki/Tooth_Fairy_(2010_film)]",965800000,207000000,275900000,1.332850242,4
John Patrick Amedori,[https://en.wikipedia.org/wiki/The_Vatican_Tapes],13500000,13000000,-6250000,-0.480769231,1
Rob Riggle,"[https://en.wikipedia.org/wiki/21_Jump_Street_(film), https://en.wikipedia.org/wiki/Dumb_and_Dumber_To, https://en.wikipedia.org/wiki/Let%27s_Be_Cops, https://en.wikipedia.org/wiki/Middle_School:_The_Worst_Years_of_My_Life_(film), https://en.wikipedia.org/wiki/The_Lorax_(film)]",881400000,200500000,240200000,1.198004988,5
Grant Show,[https://en.wikipedia.org/wiki/The_Possession_(2012_film)],78500000,14000000,25250000,1.803571429,1
Kelly Preston,"[https://en.wikipedia.org/wiki/Casino_Jack, https://en.wikipedia.org/wiki/The_Last_Song_(film)]",90100000,32500000,12550000,0.386153846,2
Magda Apanowicz,[https://en.wikipedia.org/wiki/The_Green_Inferno_(film)],12700000,5000000,1350000,0.27,1
David Jensen,[https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II],15100000,5000000,2550000,0.51,1
Lucas Dawson,[https://en.wikipedia.org/wiki/The_Witch_(2015_film)],40400000,3000000,17200000,5.733333333,1
Nas,[https://en.wikipedia.org/wiki/Black_Nativity_(film)],7454185,17500000,-13772907.5,-0.787023286,1
Richard Schiff,[https://en.wikipedia.org/wiki/Knife_Fight_(film)],0,0,0,,1
Martin Hewitt,[https://en.wikipedia.org/wiki/Endless_Love_(1981_film)],0,0,0,,1
Douglas Booth,"[https://en.wikipedia.org/wiki/Jupiter_Ascending, https://en.wikipedia.org/wiki/Pride_and_Prejudice_and_Zombies_(film)]",200400000,204000000,-103800000,-0.508823529,2
Griff Furst,[https://en.wikipedia.org/wiki/Devil%27s_Due_(film)],36900000,7000000,11450000,1.635714286,1
Bob Hoskins,"[https://en.wikipedia.org/wiki/Snow_White_%26_the_Huntsman, https://en.wikipedia.org/wiki/Snow_White_and_the_Huntsman]",793200000,340000000,56600000,0.166470588,2
Tommy Flanagan,[https://en.wikipedia.org/wiki/Officer_Down],0,0,0,,1
Jay O. Sanders,[https://en.wikipedia.org/wiki/Green_Lantern_(film)],219900000,200000000,-90050000,-0.45025,1
Christopher Denham,"[https://en.wikipedia.org/wiki/Sound_of_My_Voice, https://en.wikipedia.org/wiki/The_Bay_(film)]",408015,135000,69007.5,0.511166667,2
Rachel Bilson,[https://en.wikipedia.org/wiki/Waiting_for_Forever],25517,5000000,-4987241.5,-0.9974483,1
Hal Smith,[https://en.wikipedia.org/wiki/Beauty_and_the_Beast_3D],425000000,25000000,187500000,7.5,1
Vanessa Haywood,[https://en.wikipedia.org/wiki/Eugene_Khumbanyiwa],210800000,30000000,75400000,2.513333333,1
Danny McBride,"[https://en.wikipedia.org/wiki/30_Minutes_or_Less, https://en.wikipedia.org/wiki/Aloha_(film), https://en.wikipedia.org/wiki/Angry_Birds_(film), https://en.wikipedia.org/wiki/Kung_Fu_Panda_2, https://en.wikipedia.org/wiki/Sausage_Party, https://en.wikipedia.org/wiki/This_Is_the_End, https://en.wikipedia.org/wiki/Your_Highness]",1377000000,404000000,284500000,0.704207921,7
Sharon Stone,[https://en.wikipedia.org/wiki/Lovelace_(film)],1600000,12000000,-11200000,-0.933333333,1
Evan Peters,"[https://en.wikipedia.org/wiki/Adult_World, https://en.wikipedia.org/wiki/The_Lazarus_Effect_(2015_film)]",38400000,3300000,15900000,4.818181818,2
Jean Smart,[https://en.wikipedia.org/wiki/Youth_in_Revolt_(film)],19651093,18000000,-8174453.5,-0.454136306,1
Alec Baldwin,"[https://en.wikipedia.org/wiki/Aloha_(film), https://en.wikipedia.org/wiki/Blue_Jasmine, https://en.wikipedia.org/wiki/Concussion_(2015_film), https://en.wikipedia.org/wiki/Madagascar:_Escape_2_Africa, https://en.wikipedia.org/wiki/Rise_of_the_Guardians, https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film)]",1142600000,475000000,96300000,0.202736842,6
Liam Hemsworth,"[https://en.wikipedia.org/wiki/Empire_State_(2013_film), https://en.wikipedia.org/wiki/Independence_Day:_Resurgence, https://en.wikipedia.org/wiki/Paranoia_(2013_film), https://en.wikipedia.org/wiki/The_Expendables_2, https://en.wikipedia.org/wiki/The_Hunger_Games:_Catching_Fire, https://en.wikipedia.org/wiki/The_Hunger_Games:_Mockingjay_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/The_Hunger_Games_(film), https://en.wikipedia.org/wiki/The_Last_Song_(film)]",3116400000,644000000,914200000,1.419565217,8
Luke Evans,"[https://en.wikipedia.org/wiki/Dracula_Untold, https://en.wikipedia.org/wiki/Fast_%26_Furious_6, https://en.wikipedia.org/wiki/Immortals_(2011_film), https://en.wikipedia.org/wiki/No_One_Lives, https://en.wikipedia.org/wiki/The_Girl_on_the_Train_(2016_film), https://en.wikipedia.org/wiki/The_Hobbit:_The_Desolation_of_Smaug, https://en.wikipedia.org/wiki/The_Raven_(2012_film), https://en.wikipedia.org/wiki/The_Three_Musketeers_(2011_film)]",2495974918,619100000,628887459,1.015809173,8
Devin Brochu,[https://en.wikipedia.org/wiki/Hesher_(film)],449702,7000000,-6775149,-0.967878429,1
Heath Ledger,[https://en.wikipedia.org/wiki/The_Dark_Knight_(film)],1005000000,185000000,317500000,1.716216216,1
Justin Bartha,"[https://en.wikipedia.org/wiki/CBGB_(film), https://en.wikipedia.org/wiki/Holy_Rollers_(film), https://en.wikipedia.org/wiki/The_Hangover:_Part_II, https://en.wikipedia.org/wiki/The_Hangover_(film), https://en.wikipedia.org/wiki/The_Hangover_Part_II, https://en.wikipedia.org/wiki/The_Hangover_Part_III, https://en.wikipedia.org/wiki/The_Rebound]",2003100000,298000000,703550000,2.36090604,7
Dan Fogler,"[https://en.wikipedia.org/wiki/Mars_Needs_Moms, https://en.wikipedia.org/wiki/Take_Me_Home_Tonight_(film)]",46400000,169000000,-145800000,-0.862721893,2
Christian Bale,"[https://en.wikipedia.org/wiki/American_Hustle, https://en.wikipedia.org/wiki/Exodus:_Gods_and_Kings, https://en.wikipedia.org/wiki/Out_of_the_Furnace, https://en.wikipedia.org/wiki/Terminator_Salvation, https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/The_Dark_Knight_Rises, https://en.wikipedia.org/wiki/The_Fighter_(2010_film)]",3125600000,842000000,720800000,0.856057007,7
Steven Seagal,[https://en.wikipedia.org/wiki/Machete_(film)],44093316,10500000,11546658,1.099681714,1
Christina Applegate,"[https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_Chipwrecked, https://en.wikipedia.org/wiki/Alvin_and_the_Chipmunks:_The_Squeakquel, https://en.wikipedia.org/wiki/Anchorman:_The_Legend_of_Ron_Burgundy, https://en.wikipedia.org/wiki/Anchorman_2:_The_Legend_Continues, https://en.wikipedia.org/wiki/Bad_Moms, https://en.wikipedia.org/wiki/Cats_%26_Dogs:_The_Revenge_of_Kitty_Galore, https://en.wikipedia.org/wiki/Going_the_Distance_(2010_film), https://en.wikipedia.org/wiki/Hall_Pass_(film), https://en.wikipedia.org/wiki/The_Book_of_Life_(2014_film)]",1567240005,449000000,334620002.5,0.74525613,9
Jimmy Smits,[https://en.wikipedia.org/wiki/Mother_and_Child_(film)],4000000,7000000,-5000000,-0.714285714,1
Miguel Ferrer,[https://en.wikipedia.org/wiki/RoboCop_(1987_film)],53400000,13000000,13700000,1.053846154,1
Hannah Tointon,[https://en.wikipedia.org/wiki/Walking_with_the_Enemy],0,0,0,,1
Megan Boone,[https://en.wikipedia.org/wiki/Welcome_to_the_Jungle_(2013_film)],87397,3500000,-3456301.5,-0.987514714,1
Jenny Zigrino,[https://en.wikipedia.org/wiki/Fifty_Shades_of_Black],22200000,5000000,6100000,1.22,1
Topher Grace,"[https://en.wikipedia.org/wiki/Predators_(film), https://en.wikipedia.org/wiki/Take_Me_Home_Tonight_(film), https://en.wikipedia.org/wiki/The_Big_Wedding, https://en.wikipedia.org/wiki/The_Double_(2011_film), https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",401315580,163000000,37657790,0.231029387,5
