,"
Production
companies
","
Production
company
37,,"



Dune Entertainment
21 Laps Entertainment
Media Magik Entertainment



","


April 6, 2010 (2010-04-06) (New York City)
April 9, 2010 (2010-04-09) (United States)





",88 minutes[1],,$152.3 million[2],$55 million[2][3],,Dean Semler,United States,Shawn Levy,20th Century Fox,Dean Zimmerman,,,English,,,Christophe Beck,,"


Shawn Levy
Tom McNulty


",,,"


Steve Carell
Tina Fey
Taraji P. Henson
Common
Mark Wahlberg


",,,Josh Klausner,https://en.wikipedia.org/wiki/Date_Night,Date Night,"



Dune Entertainment
21 Laps Entertainment
Media Magik Entertainment



",152300000.0,<type 'float'>,55000000.0,<type 'float'>,"[2010-04-06 00:00:00, 2010-04-09 00:00:00]",2010,4,4/9
38,,"
Lionsgate
Screen Australia
Pictures in Paradise
Film Finance Corporation Australia
Pacific Film & Television Commission
Furst Films
","


11 September 2009 (2009-09-11) (TIFF)
8 January 2010 (2010-01-08) (United States)
4 February 2010 (2010-02-04) (Australia)




",98 minutes,,$51.4 million[2],$20 million[1],,Ben Nott,"Australia
United States","Michael Spierig
Peter Spierig",Lionsgate,Matt Villa,,,English,,,Christopher Gordon,,"Chris Brown
Sean Furst
Bryan Furst",,,"Ethan Hawke
Willem Dafoe
Claudia Karvan
Michael Dorman
Sam Neill
Vince Colosimo
Isabel Lucas",,,"Peter Spierig
Michael Spierig",https://en.wikipedia.org/wiki/Daybreakers,Daybreakers,"
Lionsgate
Screen Australia
Pictures in Paradise
Film Finance Corporation Australia
Pacific Film & Television Commission
Furst Films
",51400000.0,<type 'float'>,20000000.0,<type 'float'>,"[2009-09-11 00:00:00, 2010-01-08 00:00:00, 2010-02-04 00:00:00]",2010,2,2/4
39,,"
Relativity Media
Temple Hill Entertainment
","


February 5, 2010 (2010-02-05)






",107 minutes,"Dear John
by Nicholas Sparks",$114.9 million[1],$25 million[1],,Terry Stacey,United States,Lasse Hallström,Screen Gems,Kristina Boden,,,English,,,Deborah Lurie,,"Marty Bowen
Wyck Godfrey
Ryan Kavanaugh",Jamie Linden,,"Channing Tatum
Amanda Seyfried
Henry Thomas
Richard Jenkins",,,,https://en.wikipedia.org/wiki/Dear_John_(2010_film),Dear John,"
Relativity Media
Temple Hill Entertainment
",114900000.0,<type 'float'>,25000000.0,<type 'float'>,[2010-02-05 00:00:00],2010,2,2/5
40,,"



Sidney Kimmel Entertainment
Wonderful Films
Parabolic Pictures
Stable Way Entertainment



","


April 12, 2010 (2010-04-12) (Hollywood premiere)
April 16, 2010 (2010-04-16)





",92 minutes[1],,$49.1 million[4],$21 million[3],,Rogier Stoffers,"United States
United Kingdom[2]",Neil LaBute,Screen Gems,Tracey Wadmore-Smith,,,English,,,Christophe Beck,,"


Sidney Kimmel
William Hordberg
Chris Rock
Share Stallings
Laurence Malkin


",,,"


Loretta Devine
Peter Dinklage
Danny Glover
Regina Hall
Martin Lawrence
James Marsden
Tracy Morgan
Chris Rock
Zoë Saldaña
Columbus Short
Luke Wilson
Keith David
Ron Glass
Kevin Hart


",,,Dean Craig,https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2010_film),Death at a Funeral,"



Sidney Kimmel Entertainment
Wonderful Films
Parabolic Pictures
Stable Way Entertainment



",49100000.0,<type 'float'>,21000000.0,<type 'float'>,"[2010-04-12 00:00:00, 2010-04-16 00:00:00]",2010,4,4/16
41,,"
Sidney Kimmel Entertainment
","


17 August 2007 (2007-08-17) (US)
2 November 2007 (2007-11-02) (UK)





",90 minutes[1],,$46.8 million[3],$9 million[3],,Oliver Curtis,"United Kingdom
United States
Germany[2]",Frank Oz,"


Verve Pictures (UK)
Metro-Goldwyn-Mayer (US)


",Beverley Mills,,,English,,,Murray Gold,,"


Sidney Kimmel
Laurence Malkin
Diana Phillips
Share Stallings


",,,"


Matthew Macfadyen
Rupert Graves
Andy Nyman
Kris Marshall
Peter Dinklage
Keeley Hawes
Daisy Donovan
Alan Tudyk
Ewen Bremner


",,,Dean Craig,https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2007_film),Death at a Funeral,"
Sidney Kimmel Entertainment
",46800000.0,<type 'float'>,9000000.0,<type 'float'>,"[2007-08-17 00:00:00, 2007-11-02 00:00:00]",2007,11,11/2
42,,"
Illumination Entertainment
","


June 19, 2010 (2010-06-19) (MIFF)[1][2]
July 9, 2010 (2010-07-09) (United States)





",95 minutes,,$543.1 million[5],$69 million[5],,,United States[3][4],"


Pierre Coffin
Chris Renaud


",Universal Pictures,"


Pamela Ziegenhagen-Shefland
Gregory Perler


",,,English,,,"


Heitor Pereira
Pharrell Williams


",,"


Chris Meledandri
John Cohen
Janet Healy


","


Cinco Paul
Ken Daurio


",,"


Steve Carell
Jason Segel
Russell Brand
Kristen Wiig
Miranda Cosgrove
Will Arnett
Julie Andrews


",Sergio Pablos,,,https://en.wikipedia.org/wiki/Despicable_Me,Despicable Me,"
Illumination Entertainment
",543100000.0,<type 'float'>,69000000.0,<type 'float'>,"[2010-06-19 00:00:00, 2010-07-09 00:00:00]",2010,7,7/9
43,,"
Media Rights Capital
The Night Chronicles
","


September 17, 2010 (2010-09-17)






",80 minutes[1],,$63.4 million[1],$10 million[1],,Tak Fujimoto,United States,John Erick Dowdle,Universal Pictures,Elliot Greenberg,,,English,,,Fernando Velázquez,,"M. Night Shyamalan
Sam Mercer",Brian Nelson,,"Chris Messina
Logan Marshall-Green
Geoffrey Arend
Bojana Novakovic
Jenny O'Hara
Bokeem Woodbine
Jacob Vargas",M. Night Shyamalan,,,https://en.wikipedia.org/wiki/Devil_(2010_film),Devil,"
Media Rights Capital
The Night Chronicles
",63400000.0,<type 'float'>,10000000.0,<type 'float'>,[2010-09-17 00:00:00],2010,9,9/17
44,,"
Color Force
Dune Entertainment
","


March 19, 2010 (2010-03-19)






",94 minutes,"Diary of a Wimpy Kid
by Jeff Kinney",$75.7 million[2],$15 million[1],,Jack N. Green,United States,Thor Freudenthal,20th Century Fox,Wendy Greene Bricmont,,,English,,,Theodore Shapiro,Zachary Gordon,"


Nina Jacobson
Brad Simpson


","


Jackie Filgo
Jeff Filgo
Jeff Judah
Gabe Sachs


",,"


Zachary Gordon
Robert Capron
Rachael Harris
Steve Zahn


",,,,https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid_(film),Diary of a Wimpy Kid,"
Color Force
Dune Entertainment
",75700000.0,<type 'float'>,15000000.0,<type 'float'>,[2010-03-19 00:00:00],2010,3,3/19
45,,"



DreamWorks Pictures
Spyglass Entertainment
Parkes + MacDonald
Everyman Pictures
Reliance Entertainment[1]
BIG Pictures


[citation needed]
","


July 30, 2010 (2010-07-30)






",114 minutes,"Le Dîner de Cons
by Francis Veber",$86.4 million[3],$69 million[2][3],,Jim Deult,United States,Jay Roach,Paramount Pictures,Alan Baumgarten,,,English,,,Theodore Shapiro,,"


Walter F. Parkes
Laurie MacDonald
Jay Roach


","


David Guion
Michael Handelman


",,"


Steve Carell
Paul Rudd
Jemaine Clement
Bruce Greenwood
Ron Livingston


",,,,https://en.wikipedia.org/wiki/Dinner_for_Schmucks,Dinner for Schmucks,"



DreamWorks Pictures
Spyglass Entertainment
Parkes + MacDonald
Everyman Pictures
Reliance Entertainment[1]
BIG Pictures


[citation needed]
",86400000.0,<type 'float'>,69000000.0,<type 'float'>,[2010-07-30 00:00:00],2010,7,7/30
46,,,"


15 April 1998 (1998-04-15)






",80 minutes[1],,$65.4 million[2],$12.5 million,,Luciano Tovoli,France,Francis Veber,Gaumont,Georges Klotz,,,French,,,Vladimir Cosma,,Alain Poiré,,,"Jacques Villeret
Thierry Lhermitte
Francis Huster
Daniel Prévost
Alexandra Vandernoot
Catherine Frot",,,Francis Veber,https://en.wikipedia.org/wiki/Le_D%C3%AEner_de_Cons_(film),The Dinner Game,,65400000.0,<type 'float'>,12500000.0,<type 'float'>,[1998-04-15 00:00:00],1998,4,4/15
47,,"
Serendipity Point Films
","


September 12, 2010 (2010-09-12) (TIFF)
October 7, 2011 (2011-10-07)





(theatrical release)",89 minutes,,"$55,125[2][3]",$4 million[1],,Steve Gainer,United States,Abe Sylvia,The Weinstein Company,Jonathan Lucas,,,English,,,Jeff Toyne,,"Rachel Cohen
Rob Paris
Charles Pugliese
Jana Edelbaum
Killer Films",,,"Juno Temple
Jeremy Dozier
Milla Jovovich
William H. Macy
Mary Steenburgen
Dwight Yoakam
Maeve Quinlan
Tim McGraw",,,Abe Sylvia,https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film),Dirty Girl,"
Serendipity Point Films
",55125.0,<type 'float'>,4000000.0,<type 'float'>,"[2010-09-12 00:00:00, 2011-10-07 00:00:00]",2011,10,10/7
48,,"
Legendary Pictures
Green Hat Films
","


October 31, 2010 (2010-10-31) (Night Visions)
November 5, 2010 (2010-11-05) (United States)





",95 minutes,,$211.8 million[2],$65 million[1],,Lawrence Sher,United States,Todd Phillips,Warner Bros. Pictures,Debra Neil-Fisher,,,English,,,Christophe Beck,,"Todd Phillips
Daniel Goldberg
Susan Downey","Alan R. Cohen
Alan Freedland
Adam Sztykiel
Todd Phillips",,"Robert Downey Jr.
Zach Galifianakis
Michelle Monaghan
Juliette Lewis
Jamie Foxx","Alan R. Cohen
Alan Freedland",,,https://en.wikipedia.org/wiki/Due_Date,Due Date,"
Legendary Pictures
Green Hat Films
",211800000.0,<type 'float'>,65000000.0,<type 'float'>,"[2010-10-31 00:00:00, 2010-11-05 00:00:00]",2010,11,11/5
49,,"
Olive Bridge Entertainment
","


September 11, 2010 (2010-09-11) (TIFF)
September 17, 2010 (2010-09-17) (United States)





",92 minutes[1],"""The Scarlett Letter""
by Nathaniel Hawthorne",$75 million[3],$8 million[2],,Michael Grady,United States,Will Gluck,Screen Gems,Susan Littenberg,,,English,,,Brad Segal,,"


Zanne Devine
Will Gluck


",,,"


Emma Stone
Penn Badgley
Amanda Bynes
Dan Byrd
Thomas Haden Church
Patricia Clarkson
Cam Gigandet
Lisa Kudrow
Malcolm McDowell
Aly Michalka
Stanley Tucci


",,,Bert V. Royal,https://en.wikipedia.org/wiki/Easy_A,Easy A,"
Olive Bridge Entertainment
",75000000.0,<type 'float'>,8000000.0,<type 'float'>,"[2010-09-11 00:00:00, 2010-09-17 00:00:00]",2010,9,9/17
50,,"
Plan B Entertainment
","


August 13, 2010 (2010-08-13)






",140 minutes[1],"Eat, Pray, Love
by Elizabeth Gilbert",$204.6 million[3],$60 million[2][3],,Robert Richardson,United States,Ryan Murphy,Columbia Pictures,Bradley Buecker,,,"


English
Italian
Portuguese


",,,Dario Marianelli,,"


Brad Pitt
Dede Gardner
Jeremy Kleiner
Stan Wlodkowski
Tabrez Noorani


","


Ryan Murphy
Jennifer Salt


",,"


Julia Roberts
James Franco
Richard Jenkins
Viola Davis
Billy Crudup
Javier Bardem


",,,,https://en.wikipedia.org/wiki/Eat_Pray_Love,Eat Pray Love,"
Plan B Entertainment
",204600000.0,<type 'float'>,60000000.0,<type 'float'>,[2010-08-13 00:00:00],2010,8,8/13
51,,"
Temple Hill Entertainment
Maverick Films
Imprint Entertainment
Sunswept Entertainment
","


June 24, 2010 (2010-06-24) (Los Angeles premiere)
June 30, 2010 (2010-06-30) (United States)





","123 minutes[2]
129 minutes (Extended cut)","Eclipse
by Stephenie Meyer",$698.5 million[3],$68 million[3],,Javier Aguirresarobe,United States,David Slade,Summit Entertainment,"Nancy Richardson[1]
Art Jones",,,English,,,Howard Shore,,"Wyck Godfrey
Karen Rosenfelt",Melissa Rosenberg,,"Kristen Stewart
Robert Pattinson
Taylor Lautner
Bryce Dallas Howard
Billy Burke
Dakota Fanning",,,,https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse,The Twilight Saga: Eclipse,"
Temple Hill Entertainment
Maverick Films
Imprint Entertainment
Sunswept Entertainment
",698500000.0,<type 'float'>,68000000.0,<type 'float'>,"[2010-06-24 00:00:00, 2010-06-30 00:00:00]",2010,6,6/30
52,,"
Temple Hill Entertainment
Imprint Entertainment
Sunswept Entertainment
","


November 16, 2009 (2009-11-16) (Los Angeles premiere)
November 20, 2009 (2009-11-20) (United States)





","130 minutes[1]
138 minutes (Extended cut)","New Moon
by Stephenie Meyer",$709.7 million[1],$50 million[1],,Javier Aguirresarobe,United States,Chris Weitz,Summit Entertainment,Peter Lambert,,,English,,,Alexandre Desplat,,"


Wyck Godfrey
Karen Rosenfelt


",Melissa Rosenberg,,"Kristen Stewart
Robert Pattinson
Taylor Lautner
Ashley Greene
Rachelle Lefevre
Billy Burke
Peter Facinelli
Elizabeth Reaser
Nikki Reed
Kellan Lutz
Jackson Rathbone
Anna Kendrick
Michael Sheen
Dakota Fanning",,,,https://en.wikipedia.org/wiki/New_Moon_(2009_film),The Twilight Saga: New Moon,"
Temple Hill Entertainment
Imprint Entertainment
Sunswept Entertainment
",709700000.0,<type 'float'>,50000000.0,<type 'float'>,"[2009-11-16 00:00:00, 2009-11-20 00:00:00]",2009,11,11/20
53,,"



GK Films
BBC Films
Icon Productions



","


28 January 2010 (2010-01-28) (Worldwide)
29 January 2010 (2010-01-29) (United Kingdom &
United States)





",117 minutes,"Edge of Darkness
by Troy Kennedy Martin",$101 million[2],$80 million[1],,Phil Meheux,"


United Kingdom
United States


",Martin Campbell,Warner Bros. Pictures,Stuart Baird,,,English,,,Howard Shore,,"


Graham King
Timothy Headington
Michael Wearing


",,,"


Mel Gibson
Ray Winstone
Danny Huston
Bojana Novakovic


",,,"


William Monahan
Andrew Bovell


",https://en.wikipedia.org/wiki/Edge_of_Darkness_(2010_film),Edge of Darkness,"



GK Films
BBC Films
Icon Productions



",101000000.0,<type 'float'>,80000000.0,<type 'float'>,"[2010-01-28 00:00:00, 2010-01-29 00:00:00]",2010,1,1/29
54,"



Millennium Films
Nu Image



",,"


August 3, 2010 (2010-08-03) (Los Angeles)
August 13, 2010 (2010-08-13) (United States)





",103 minutes[1],,$274.5 million[3],$82 million[2],,Jeffrey Kimball,United States,Sylvester Stallone,Lionsgate,"


Ken Blackwell
Paul Harb


",,,English,,,Brian Tyler,,"


Avi Lerner
John Thompson
Kevin King-Templeton


","


David Callaham
Sylvester Stallone


",,"


Sylvester Stallone
Jason Statham
Jet Li
Dolph Lundgren
Eric Roberts
Randy Couture
Steve Austin
David Zayas
Giselle Itié
Terry Crews
Mickey Rourke


",David Callaham,,,https://en.wikipedia.org/wiki/The_Expendables_(2010_film),The Expendables,"



Millennium Films
Nu Image



",274500000.0,<type 'float'>,82000000.0,<type 'float'>,"[2010-08-03 00:00:00, 2010-08-13 00:00:00]",2010,8,8/13
55,,"
Wild Bunch
3 Arts Entertainment
Likely Story
Tax Credit Finance
","


January 25, 2010 (2010-01-25) (Sundance)
July 30, 2010 (2010-07-30)





",108 minutes,"The Extra Man
by Jonathan Ames","$457,867[2]",$7 million[1],,Terry Stacey,"United States
France","Shari Springer Berman
Robert Pulcini",Magnolia Pictures,Robert Pulcini,,,English,,,Klaus Badelt,,"Anthony Bregman
Stephanie Davis
Rebecca Rivo
Executive:
Shari Springer Berman
Robert Pulcini
Jonathan Ames","Shari Springer Berman
Robert Pulcini
Jonathan Ames",,"Kevin Kline
Paul Dano
Katie Holmes
John C. Reilly",,,,https://en.wikipedia.org/wiki/The_Extra_Man_(film),The Extra Man,"
Wild Bunch
3 Arts Entertainment
Likely Story
Tax Credit Finance
",457867.0,<type 'float'>,7000000.0,<type 'float'>,"[2010-01-25 00:00:00, 2010-07-30 00:00:00]",2010,7,7/30
56,,"
Double Feature Films
","


January 22, 2010 (2010-01-22)






",106 minutes,"The Cure: How a Father Raised $100 Million - And Bucked the Medical Establishment - in a Quest to Save His Children
by Geeta Anand","$15,134,293[1]",$31 million[1],,Andrew Dunn,United States,Tom Vaughan,CBS Films,Anne V. Coates,,,English,,,Andrea Guerra,,"


Michael Shamberg
Stacey Sher
Carla Santos


",,,"


Brendan Fraser
Harrison Ford
Keri Russell


",,,Robert Nelson Jacobs,https://en.wikipedia.org/wiki/Extraordinary_Measures,Extraordinary Measures,"
Double Feature Films
",15134293.0,<type 'float'>,31000000.0,<type 'float'>,[2010-01-22 00:00:00],2010,1,1/22
57,,"
River Road Entertainment[1]
","


May 20, 2010 (2010-05-20) (Cannes)
November 5, 2010 (2010-11-05) (USA)





",108 minutes,"Fair Game
by Valerie Plame
The Politics of Truth
by Joseph C. Wilson",$24.2 million,$22 million[2],,Doug Liman,"


United States
United Arab Emirates


",Doug Liman,Summit Entertainment (USA),Christopher Tellefsen,,,English,,,John Powell,,"


Jez Butterworth
Akiva Goldsman
Doug Liman
Bill Pohlad
Jerry Zucker
Janet Zucker


","


Jez Butterworth
John Butterworth


",,"


Naomi Watts
Sean Penn
Noah Emmerich
Ty Burrell
Sam Shepard
Bruce McGill
Khaled El Nabawy


",,,,https://en.wikipedia.org/wiki/Fair_Game_(2010_film),Fair Game,"
River Road Entertainment[1]
",24200000.0,<type 'float'>,22000000.0,<type 'float'>,"[2010-05-20 00:00:00, 2010-11-05 00:00:00]",2010,11,11/5
58,,"



Castle Rock Entertainment
State Street Pictures



","


November 24, 2010 (2010-11-24)






",98 minutes,,$35.6 million[2],$24 million[1],,Michael Grady,United States,George Tillman Jr.,"


CBS Films (USA)
TriStar Pictures (international)


",Dirk Westervelt,,,English,,,Clint Mansell,,"


Martin Shafer
Liz Glotzer
Tony Gayton
Robert Teitel


",,,"


Dwayne Johnson
Billy Bob Thornton


",,,"


Tony Gayton
Joe Gayton


",https://en.wikipedia.org/wiki/Faster_(2010_film),Faster,"



Castle Rock Entertainment
State Street Pictures



",35600000.0,<type 'float'>,24000000.0,<type 'float'>,[2010-11-24 00:00:00],2010,11,11/24
59,"



Closest to the Hole Productions
Mandeville Films
Relativity Media



",,"


December 10, 2010 (2010-12-10)






",115 minutes[1][2][3],,$129.2 million[5],$25 million[4],,Hoyte van Hoytema,United States,David O. Russell,"


Paramount Pictures (North America)
The Weinstein Company (International)


",Pamela Martin,,,English,,,Michael Brook,,"


Dorothy Aufiero
David Hoberman
Todd Lieberman
Ryan Kavanaugh
Paul Tamasy
Mark Wahlberg


","


Paul Tamasy
Eric Johnson
Scott Silver


",,"


Mark Wahlberg
Christian Bale
Amy Adams
Melissa Leo
Jack McGee


","


Keith Dorrington
Paul Tamasy
Eric Johnson


",,,https://en.wikipedia.org/wiki/The_Fighter_(2010_film),The Fighter,"



Closest to the Hole Productions
Mandeville Films
Relativity Media



",129200000.0,<type 'float'>,25000000.0,<type 'float'>,[2010-12-10 00:00:00],2010,12,12/10
60,,"
Castle Rock Entertainment
","


August 6, 2010 (2010-08-06)






",90 minutes,"Flipped
by Wendelin Van Draanen","$1,755,212 (US only)[1]",$14 million,,Thomas Del Ruth,United States,Rob Reiner,Warner Bros. Pictures,Robert Leighton,,,English,,,Marc Shaiman,,"Rob Reiner
Alan Greisman","Rob Reiner
Andrew Scheinman",,"Madeline Carroll
Callan McAuliffe
Rebecca De Mornay
Anthony Edwards
John Mahoney
Penelope Ann Miller
Aidan Quinn",,,,https://en.wikipedia.org/wiki/Flipped_(film),Flipped,"
Castle Rock Entertainment
",1755212.0,<type 'float'>,14000000.0,<type 'float'>,[2010-08-06 00:00:00],2010,8,8/6
61,,"



34th Street Films
Tyler Perry Studios



","


November 5, 2010 (2010-11-05)






",133 minutes[1],"For Colored Girls Who Have Considered Suicide / When the Rainbow Is Enuf
by Ntozake Shange",$38 million[3],$21 million[2],,Alexander Gruszynski,,Tyler Perry,Lionsgate,Maysie Hoy,,,English,,,Aaron Zigman,,Tyler Perry,Tyler Perry,,"


Janet Jackson
Thandie Newton
Whoopi Goldberg
Phylicia Rashad
Anika Noni Rose
Loretta Devine
Kimberly Elise
Kerry Washington


",,,,https://en.wikipedia.org/wiki/For_Colored_Girls,For Colored Girls,"



34th Street Films
Tyler Perry Studios



",38000000.0,<type 'float'>,21000000.0,<type 'float'>,[2010-11-05 00:00:00],2010,11,11/5
62,,,"


April 30, 2010 (2010-04-30) (Tribeca)
November 2010 (2010-11) (United States)





",85 minutes,,"$103,735",$2.9 million[1],,,United States,"Heidi Ewing
Alex Gibney
Seth Gordon
Rachel Grady
Eugene Jarecki
Morgan Spurlock",Magnolia Pictures,,,,English,,,Paul Brill,,"Chad Troutwine
Chris Romano
Dan O'Meara",,,,,,"Peter Bull
Alex Gibney
Jeremy Chilnick
Morgan Spurlock
Eugene Jarecki
Heidi Ewing
Rachel Grady
Seth Gordon",https://en.wikipedia.org/wiki/Freakonomics_(film),Freakonomics,,103735.0,<type 'float'>,2900000.0,<type 'float'>,[2010-04-30 00:00:00],2010,4,4/30
63,,"
EuropaCorp
M6
Eclair Films
Canal+
","


February 5, 2010 (2010-02-05) (United States)






",92 minutes,,"$52,826,594[1]",$52 million[1],,Michel Abramowicz,France,Pierre Morel,Lionsgate,Frédéric Thoraval,,,"English
French",,,David Buckley,,India Osborne,Adi Hasak,,"John Travolta
Jonathan Rhys Meyers
Kasia Smutniak
Richard Durden",Luc Besson,,,https://en.wikipedia.org/wiki/From_Paris_with_Love_(film),From Paris with Love,"
EuropaCorp
M6
Eclair Films
Canal+
",52826594.0,<type 'float'>,52000000.0,<type 'float'>,[2010-02-05 00:00:00],2010,2,2/5
